"p","n","sim","ARI.Oracle","ARI.vemMB","ARI.vemGlasso","ARI.vemTree","AUC.MB","AUC.vemMB","AUC.Glasso","AUC.vemGlasso","AUC.Tree","AUC.vemTree"
30,20,9,0.706814392640503,-0.0402941972746142,-0.0402941972746142,0.0118577075098814,0.591041134092493,0.565869742040437,0.591041134092493,0.565869742040437,0.686236346734836,0.667978735765745
30,20,10,0.707063785546354,0.0323635887817856,0.0323635887817856,-0.0178814654419726,0.539419815183062,0.530983155924669,0.539419815183062,0.530983155924669,0.630658556556321,0.604295824072991
30,20,11,0.34317914910835,-0.0408783903249761,-0.0408783903249761,0.0200538893060648,0.607969576719577,0.634920634920634,0.607969576719577,0.634920634920634,0.771735209235208,0.743716931216931
30,20,12,0.520909121249541,-0.0410464749763598,-0.0410464749763598,0.177008177008177,0.576433295075695,0.567388096409247,0.576433295075695,0.567388096409247,0.713095042903208,0.658714543367765
30,20,13,0.519649236765183,-0.00231423253005981,-0.00231423253005981,0.0266278809577086,0.615330747683689,0.637667887667888,0.615330747683689,0.637667887667888,0.651835093011564,0.639301874595992
30,20,14,0.412903081882369,0.0597982708933717,0.0597982708933717,-0.0208448371065709,0.634592348581268,0.645186044770532,0.634592348581268,0.645186044770532,0.684884330313693,0.695459309725238
30,20,15,0.371633752244165,-0.037037037037037,-0.037037037037037,0.0221402214022141,0.708382830442701,0.682188960164726,0.708382830442701,0.682188960164726,0.766532034529183,0.752316464718458
30,20,16,0.889619255911744,-0.0319452761527477,-0.0319452761527477,0.0476292687114985,0.496337133713371,0.5250400040004,0.496337133713371,0.5250400040004,0.616261626162616,0.624062406240624
30,20,17,0.540913248434532,0.0339371226316885,0.0339371226316885,0.0532268407858683,0.631565187078782,0.62591505926098,0.631565187078782,0.62591505926098,0.769492214733909,0.783581222402976
30,20,18,0.742841845783186,-0.000828271673108755,-0.000828271673108755,0.173841478855406,0.547394957983193,0.535058823529412,0.547394957983193,0.535058823529412,0.67636974789916,0.666084033613445
30,20,19,0.436758893280632,0,0,0.0868079594434643,0.575600734071228,0.566639903653151,0.575600734071228,0.566639903653151,0.668377587887824,0.646986293513791
30,20,20,0.558249005388227,0,0,0.0704333703735362,0.547160839160839,0.574419580419581,0.547160839160839,0.574419580419581,0.713482517482519,0.721160839160842
30,20,21,0.891207259994998,0.0626815804764672,0.0626815804764672,-0.0209066743300525,0.547518823738661,0.562177624948124,0.547518823738661,0.562177624948124,0.658415841584158,0.66962115373214
30,20,22,1,0.0191709678453499,0.0191709678453499,0.138552938680246,0.555291005291005,0.551481481481481,0.555291005291005,0.551481481481481,0.605,0.570145502645504
30,20,23,0.542708229592006,-0.0196188734969411,-0.0196188734969411,0.113206345161496,0.644927298925859,0.663773906209065,0.644927298925859,0.663773906209065,0.699665968037727,0.694213387477077
30,20,24,0.806254739807158,-0.0126313232525657,-0.0126313232525657,0.1611528735234,0.574422009394254,0.581833709510157,0.574422009394254,0.581833709510157,0.754712377234187,0.754712377234185
30,20,25,0.599244552950389,-0.0502074397018493,-0.0502074397018493,0.0882813579621355,0.571062229313882,0.588371894232962,0.571062229313882,0.588371894232962,0.683211762024164,0.68708684750399
30,20,26,0.890708510346718,-0.0720179549805268,-0.0720179549805268,0.0386849839382134,0.612959571292904,0.625423958757292,0.612959571292904,0.625423958757292,0.706145706145706,0.719915886582553
30,20,27,0.898912437255996,0.00637233656245244,0.00637233656245244,0,0.550189393939394,0.522231240981241,0.550189393939394,0.522231240981241,0.613636363636363,0.620460557960558
30,20,28,0.420434673994504,0.0194506413831567,0.0194506413831567,0.182933498181127,0.609220974808324,0.613140060240964,0.609220974808324,0.613140060240964,0.781078860898138,0.754483844468786
30,20,29,0.278656126482213,0.0569744597249509,0.0569744597249509,0.215867158671587,0.582399909180353,0.579429349882692,0.582399909180353,0.579429349882692,0.717740104442596,0.710512374176945
30,20,30,0.798996633441151,0.0622252919753862,0.0622252919753862,-0.0050168327942439,0.656587825582239,0.668976275121526,0.656587825582239,0.668976275121526,0.713995501704998,0.674018718711456
30,20,31,0.789366647298082,0.00432603172423264,0.00432603172423264,0.0629712070079701,0.501960835921461,0.506435226614729,0.501960835921461,0.506435226614729,0.646444175396115,0.653116281518134
30,20,32,0.740784015890635,-0.00393195999658092,-0.00393195999658092,0.109798900181779,0.55008685581934,0.558982997315366,0.55008685581934,0.558982997315366,0.685029215139234,0.700847502237196
30,20,33,0.629408757880388,-0.0268442599582626,-0.0268442599582626,0.118764244112434,0.587790786654423,0.574915824915825,0.587790786654423,0.574915824915825,0.700260177532903,0.675371135598406
30,20,34,1,0.0287415449948558,0.0287415449948558,0.124937136288526,0.559233224081422,0.550661980334656,0.559233224081422,0.550661980334656,0.628644126272211,0.675198378471624
30,20,35,0.693027850959729,-0.0562363990379109,-0.0562363990379109,-0.0221689492297833,0.524007936507937,0.526269841269841,0.524007936507937,0.526269841269841,0.576428571428572,0.561666666666667
30,20,36,0.694321439327184,0.22311708698768,0.22311708698768,-0.0203897509924215,0.573216783216783,0.554629370629372,0.573216783216783,0.554629370629372,0.609482517482519,0.592993006993007
30,20,37,0.629408757880388,0.0121541660003198,0.0121541660003198,0.0193594868457748,0.600052217886,0.624457208816578,0.600052217886,0.624457208816578,0.681745726378276,0.644849667454515
30,20,38,1,-0.033211660068891,-0.033211660068891,0.0698126503535586,0.586280725169614,0.580538872205539,0.586280725169614,0.580538872205539,0.662662662662664,0.667778890001113
30,20,39,0.877206056705396,-0.0241600105617533,-0.0241600105617533,0.071677788692795,0.680717022796649,0.701386633759821,0.680717022796649,0.701386633759821,0.663473403909853,0.66202831720465
30,20,40,1,0.0904390983663059,0.0904390983663059,0.082539456846296,0.576755879118001,0.5618420363484,0.576755879118001,0.5618420363484,0.642643900906091,0.63224742052061
30,20,41,0.788903267550954,0.079083552879187,0.079083552879187,0.157247281155286,0.568608188617061,0.594958169603245,0.568608188617061,0.594958169603245,0.728799594371909,0.76413360375206
30,20,42,0.695754552024806,0.00722879124283569,0.00722879124283569,0.0279215280391419,0.552371303131181,0.555712355864332,0.552371303131181,0.555712355864332,0.625247262025377,0.654520673517634
30,20,43,0.642200047620078,0.133747483711769,0.133747483711769,0.0957295261008579,0.570185185185185,0.603722222222222,0.570185185185185,0.603722222222222,0.710629629629629,0.714907407407407
30,20,44,0.649133978604177,0.0457592717879328,0.0457592717879328,0.0979926890271275,0.625714285714286,0.619512605042017,0.625714285714286,0.619512605042017,0.702319327731093,0.714924369747899
30,20,45,0.911929686662617,-0.0342613947074348,-0.0342613947074348,0.12087781449868,0.494005403579872,0.51946736141265,0.494005403579872,0.51946736141265,0.676557147681768,0.67806484295846
30,20,46,0.54742500433501,0.118862783404452,0.118862783404452,0.26326684230335,0.555831757457451,0.555328493869334,0.555831757457451,0.555328493869334,0.742237540413594,0.74574513511865
30,20,47,0.909960916097454,0.00987401019459494,0.00987401019459494,0.14932837495592,0.548206327494153,0.551328156025239,0.548206327494153,0.551328156025239,0.61298151171513,0.596269249437409
30,20,48,0.194996572995202,-0.0546063264834911,-0.0546063264834911,0.0395352869776313,0.597937988251681,0.595530793919942,0.597937988251681,0.595530793919942,0.681190577121057,0.624523103009751
30,20,49,0.56173124553965,0.0678155274789053,0.0678155274789053,0.234500496345095,0.790987012987014,0.780000000000002,0.790987012987014,0.780000000000002,0.84155844155844,0.848883116883123
30,20,50,0.819694169047219,0.0484834817905063,0.0484834817905063,0.120134845234447,0.594144521169003,0.578660110204367,0.594144521169003,0.578660110204367,0.626316523679988,0.59346446257934
30,50,1,0.79247983346344,0.000130106687483766,-0.00758054327226779,0.396304970075462,0.726777777777778,0.710166666666666,0.781851851851852,0.755074074074073,0.846962962962962,0.826425925925922
30,50,2,0.690552274703312,0.0128917683428157,-0.0199241499281478,0.139879633931562,0.714102112676056,0.70836267605634,0.755845070422535,0.740933098591549,0.829823943661969,0.825105633802815
30,50,3,0.913669316709277,0.154710789960554,0.104938271604938,0.522905593520628,0.65895061728395,0.689061728395061,0.75758024691358,0.77669135802469,0.803999999999999,0.83874074074074
30,50,4,0.785759515936115,0.0138108126865154,0.0896605846576418,0.0920284246816295,0.684383449663585,0.704222473747093,0.742768660001257,0.724941834873923,0.798214173426397,0.77732188895177
30,50,5,0.915669795075892,0,0.143095732608184,0.178665232112908,0.662629083587712,0.667094239137495,0.732788854971746,0.725287393648114,0.819997402091315,0.804280054556082
30,50,6,0.270791757420944,-0.0376929829090722,-0.0182669397650797,-0.0233657667534603,0.72837762432866,0.698001673990375,0.750017437399735,0.7338355304457,0.797656413475619,0.783392620492429
30,50,7,0.49886930921193,0.243282082311374,0,0.278228068709489,0.737962962962963,0.756648148148146,0.783240740740741,0.754703703703705,0.839185185185184,0.831185185185184
30,50,8,0.882034593753316,0.269265427360411,0.297832881134732,0.259586823749291,0.764487891173063,0.725309583358751,0.801424388458488,0.800417861282255,0.850728969682185,0.86026047703288
30,50,9,0.428923487954305,-0.00792908464776158,0.12152969686663,0.229535904055196,0.743451086956522,0.73508152173913,0.789755434782609,0.793002717391306,0.831385869565215,0.817078804347826
30,50,10,0.747963249813766,-0.0232053195820329,0.323648669247889,0.174939272602238,0.683139534883722,0.670010222335805,0.819080628673651,0.828775875287506,0.835196779964223,0.833950932788147
30,50,11,0.801066333530389,-0.00623829012235845,0.0505144995322732,0.289792078886762,0.73666918191536,0.726309501351946,0.767638181475193,0.7543230836949,0.811796516380555,0.805476954033827
30,50,12,0.724702904155826,-0.00417952518649919,0.0316205533596838,0.199593259732714,0.616417124809919,0.63902210784887,0.68972979295824,0.650149140250321,0.734969002222483,0.718095683705696
30,50,13,0.284241240867906,0,0.0449836485466645,0.14446451848972,0.776967462734412,0.809805257252763,0.83813511780734,0.842302452316076,0.892971630068921,0.813231287065235
30,50,14,0.803280491829326,0.0220346763656909,-0.0220277898855023,0.144456374982724,0.641771875170793,0.645952888451659,0.67938733125649,0.673416407061267,0.764087008799255,0.764770180903973
30,50,15,0.780440321107533,0,0.0962369593476063,0.0964160313794958,0.654979020979021,0.671384615384617,0.689314685314685,0.723062937062939,0.766937062937066,0.768069930069932
30,50,16,1,0,0.00740397963905597,0.296909891325153,0.660894830102147,0.659122889305816,0.695955805711903,0.679356889722743,0.724749843652284,0.754416823014384
30,50,17,0.670023416629105,0,0.0468994033640827,0.332935764184699,0.755409520756532,0.756331142811348,0.805137041192498,0.808022118929315,0.833026125981725,0.826815194742746
30,50,18,0.910644159547602,-0.0417415044184209,0.288504049405724,0.405120559354275,0.67069264069264,0.703290043290042,0.766464646464647,0.786883116883118,0.843953823953824,0.852150072150071
30,50,19,0.471285323609845,0.059423143750724,0.01536312849162,0.288782739717244,0.668205440070765,0.63264318885449,0.729433878814684,0.726959862892525,0.79467049977886,0.796425807164972
30,50,20,0.477919024175178,0,0.0537350735906693,0.153303494679432,0.612682126571016,0.640028917806696,0.753461795128462,0.741366366366367,0.807668779891003,0.817678789901014
30,50,21,0.34962848858282,-0.0421745875945921,-0.0290705609389928,0.122983870967742,0.768436396485177,0.779317565902933,0.849696148476637,0.850168350168349,0.900796583723412,0.87815143302948
30,50,22,0.462499708577157,-0.0206572105691345,0,0.00428625928502505,0.707817337461299,0.703560371517026,0.750030959752321,0.739117647058821,0.776718266253869,0.758281733746129
30,50,23,0.623081579603319,0.0413052751315228,0.0504887539147765,0.0486812754231728,0.704821083494369,0.69325981208769,0.806223762244285,0.786699540214564,0.813820217231961,0.801426001199439
30,50,24,0.882802890979161,-0.0265160045825296,-0.00786961211201212,-0.0417895942521953,0.6755698005698,0.694563152896486,0.708265499932166,0.726495726495726,0.765567765567764,0.738095238095236
30,50,25,0.807446389927208,0,0,0.289193206616275,0.665099912672728,0.669491960754096,0.709251553911748,0.704294447012893,0.780988339240768,0.795012071711102
30,50,26,0.611730953139943,-0.018351354032338,0.522090910024334,-0.109340133885878,0.718571929516964,0.757298150258611,0.842771982116244,0.85986674848777,0.880599631805032,0.803475935828877
30,50,27,0.913522707192083,0.0926640926640926,0.213081045854448,0.236523990259099,0.642540760869566,0.65804347826087,0.773043478260869,0.798858695652174,0.828097826086957,0.757201086956523
30,50,28,0.742286364282667,0.0742942980534518,0.252218200454851,0.119451023258638,0.684872828600225,0.682871880002371,0.774574613149937,0.787024959981028,0.854271654710381,0.851336930100195
30,50,29,0.465685508185006,0.0998687493348784,0.0696480141132687,0.314428867143395,0.671758614424999,0.679282989160055,0.715284927027191,0.713619572458065,0.777962817174349,0.793904802276995
30,50,30,0.820298741112778,0,0.089835313174946,0.256680265715445,0.672116147135973,0.692383944366498,0.800372110046972,0.782956139815778,0.867443420972367,0.883608857439154
30,50,31,0.822903944248868,-0.0141161373115175,-0.0331079647090926,0.123724738449542,0.63092856766858,0.64804969205664,0.713783755329789,0.714797073222088,0.789045638785072,0.749631520766437
30,50,32,1,-0.0357039678823682,0.490777359445692,0.168395775534469,0.71018575851393,0.709674922600618,0.808049535603715,0.805,0.826253869969041,0.809380804953558
30,50,33,1,0.0206881842741362,0.0525564008793168,0.456798424667403,0.666767825198059,0.687979171990801,0.808698568872988,0.785362892921033,0.802708918987989,0.808922182468697
30,50,34,0.917531636570454,0,0.00613153661436596,0,0.556664961874651,0.5638134647573,0.6187348893435,0.621396689603868,0.644295145992189,0.631985772735726
30,50,35,0.18472149336532,0,0,0.140261396238444,0.788466461853559,0.795912271718725,0.819849803720772,0.818121693121694,0.870669056152927,0.861111111111108
30,50,36,0.755480607082631,0.0395433212395566,-0.0549274038612957,0.131994565678866,0.789167789757413,0.773163746630729,0.826629885444744,0.818480458221024,0.857184973045823,0.852383760107816
30,50,37,0.572676736741133,-0.0411146251816395,0,0.256346696298829,0.695271376769213,0.688253012048192,0.757881038717979,0.739428588138964,0.804012165165518,0.827655281319453
30,50,38,0.700395123189019,0.0820709925390007,-0.0238228933943442,0.0446313280137734,0.643858307849134,0.649082568807341,0.699682863291427,0.689970551591347,0.745865896477518,0.715766224940538
30,50,39,0.600597984744326,0.0379816178708381,0.11130094025161,0.185197637001105,0.710271262258416,0.737297126799336,0.74122555485462,0.769599128290417,0.797929689740209,0.783549349085282
30,50,40,0.894683323649041,0.079248158496317,0.189829549473089,0.059423143750724,0.685119255091371,0.695140168301548,0.744746800776776,0.772979634516754,0.778917492406515,0.792299457252402
30,50,41,0.696798538672307,-0.0441522507715411,-0.0350670576359179,0,0.676950221889536,0.661498155376142,0.707974656472224,0.663316045554189,0.775303427257659,0.771239908036143
30,50,42,0.916660679646526,0.0382029130860933,0.208276456642,0.0933938332916503,0.623219373219373,0.651897543406976,0.6851717464925,0.701876041498682,0.718486265656077,0.72478901252486
30,50,43,0.895827393917278,-0.0372087311577073,0.0371240126293554,0.115376219309029,0.583292978208233,0.585484261501211,0.633038740920097,0.62226392251816,0.68089588377724,0.665617433414044
30,50,44,0.322833203607893,-0.023062190511159,0.0405999930716736,0.26713896928593,0.676837703577941,0.669213355970574,0.777887819908193,0.767087970823117,0.844934917940011,0.814940577249576
30,50,45,1,0.00947348069858867,0.223374304744901,0.219778750710204,0.642421306237888,0.657387524223537,0.712669564761954,0.747485989629706,0.783428481642487,0.7857460849526
30,50,46,0.889619255911744,0.0820709925390007,0.255964747832977,0.167419017009137,0.697244582043343,0.719489164086688,0.776145510835913,0.826842105263157,0.844705882352936,0.853482972136222
30,50,47,0.395776438459365,-0.0174069627851141,0.0331396846292533,0.119903063720041,0.585463307509303,0.6184499481486,0.650796071493929,0.687397059720614,0.77096931617154,0.772418105288846
30,50,48,0.70495841216578,0,-0.0130945143338166,0.0267544424791201,0.616825158491826,0.610694027360694,0.672895117339563,0.658338894450006,0.75825825825826,0.755185741296854
30,50,49,0.906916474476331,0.00675383358169495,0,0.352424166636893,0.602307848203881,0.623689010487915,0.64803414906014,0.653278107108476,0.736611440441809,0.703323706743679
30,50,50,0.619553959814955,-0.0446040086545091,0,0.00473450525552734,0.711534617178652,0.699823415739323,0.790481108815887,0.784833744252682,0.826181115479443,0.824731791830479
30,100,1,1,0.261917211793958,0.253955323071646,0.280649691917361,0.780616024618191,0.79301059949852,0.846036585365854,0.862192272623661,0.887309095053568,0.900002849327559
30,100,2,0.882034593753316,0.0466575443046424,0.0669114922003976,0.344937549827265,0.80877581581082,0.823875335371561,0.855571847507331,0.862045298558684,0.892244337680164,0.868315966806014
30,100,3,0.330554664956717,0.132837984777093,0.113697852299676,0.262060791968767,0.784715072972809,0.830209531883972,0.85297947072004,0.865015442378732,0.901380730333676,0.906588748258949
30,100,4,0.384737273084981,-0.0105538678243685,0.0407316124010897,0.0108042320134092,0.807769695093639,0.797496517566943,0.871130629933448,0.869640922457827,0.911817056183254,0.908044420368363
30,100,5,0.601165883751203,0,0,0.419609766110547,0.809511717332946,0.833599361532322,0.902597402597402,0.898770224189218,0.92030037002104,0.894054269752594
30,100,6,1,0,0.551656920077973,0.285227096574174,0.729081270153577,0.756380827458054,0.883368858282777,0.927037219216264,0.920041536863968,0.913824670711046
30,100,7,0.924508000416508,0,0.208043694141013,0.461415305795709,0.780118030118031,0.805470763804095,0.873728123728124,0.874745624745624,0.920160086826751,0.93635531135531
30,100,8,0.879726273588166,0,0,0.155243317340644,0.775810781397373,0.780399767829935,0.857052165711383,0.845516215627947,0.906950591308133,0.919248349415947
30,100,9,0.451801695965141,-0.04709782904896,0,0.0312927694912895,0.800206229554829,0.803815246764326,0.839958754089033,0.806855354857061,0.868155312188875,0.868688664485846
30,100,10,0.489546662834974,0,0.241521460491218,0.34037998394434,0.72890364540635,0.749385145105754,0.841586052358309,0.845411816144721,0.851041154287589,0.870238290430126
30,100,11,0.289850025032106,0.23595452279794,0.134095009019844,0.0829293410148546,0.808978598614838,0.822471454420668,0.895832033443565,0.863885942472082,0.911773881574844,0.902352280526614
30,100,12,0.629565697714562,0.0036294025870559,0.26328088153325,0.168260038240918,0.787910216718266,0.805665634674922,0.865990712074303,0.882972136222909,0.887492260061919,0.892399380804954
30,100,13,0.388904032038245,0.000282235303604571,0.000282235303604571,0,0.769775132275132,0.792380952380952,0.805476190476189,0.785648148148148,0.873597883597883,0.873597883597883
30,100,14,0.795351900639819,0.139966512472685,0.124937136288526,0.263498469245756,0.752266346941163,0.781918937887473,0.792022458767108,0.767502047023042,0.86749912270441,0.744516902561703
30,100,15,0.291538486103275,-0.00119998426250142,0,0.130711236261241,0.844126506024095,0.886825711938663,0.880544906900328,0.893397453450163,0.925725629791895,0.926992059145673
30,100,16,0.685133908567621,0.0122466988797176,-0.00895103067524748,0.134687111479486,0.737014917306236,0.726880877742946,0.78256404713004,0.772335423197492,0.848205599394659,0.833680142687276
30,100,17,1,-0.0415532966195772,0.189980924697974,0.300329831419497,0.71281513734344,0.716376390904693,0.803297855184647,0.825821104122989,0.859189378057301,0.872077084341234
30,100,18,1,0.105531971345184,0.253242624618515,0.183663149378013,0.717030591287428,0.713422873202896,0.803899578423955,0.761160955572371,0.851340395632903,0.860988001297155
30,100,19,0.795351900639819,-0.0699768619848666,0.159611878093254,0.364057764307363,0.746085160258546,0.800059972013059,0.840807623109215,0.846538282135003,0.9054441260745,0.896498300792963
30,100,20,0.822261212325145,0,0.173237898823244,0,0.751873692772484,0.783682895654196,0.837656867301882,0.854200557750408,0.893301185219616,0.871165465953986
30,100,21,0.530711320621966,0.00900806755005637,0.263574802491326,0,0.756397014726461,0.744885719997332,0.836659558872527,0.829096421669884,0.874025454787766,0.786266409009129
30,100,22,0.879373295743403,0,0,0.330895925031947,0.771674718196457,0.791916264090177,0.839033816425121,0.823252818035426,0.906602254428341,0.918711755233494
30,100,23,0.491927825261159,0.384328358208955,0.449715370018975,0.0412979351032449,0.899069238544475,0.919095350404309,0.945902122641509,0.913788746630731,0.941332547169812,0.940953504043126
30,100,24,0.771481430724955,0,0.481743640058869,0.289720289649297,0.794564622124864,0.824205914567359,0.907550657174151,0.915269030668125,0.92322699890471,0.937157721796276
30,100,25,0.886606000284374,0,0.0256045519203414,0.156074391222906,0.77623880597015,0.800641791044777,0.84810447761194,0.846134328358208,0.904626865671642,0.869283582089552
30,100,26,0.809692786311491,0,0.324470801588377,0.378152948265066,0.723096670469868,0.725547142412613,0.812078622549527,0.876620682501815,0.877865366663212,0.878254330463643
30,100,27,1,0.181644525484067,0.318378049950433,0.490648438241717,0.805775230356235,0.841271856634984,0.859936153232242,0.864053544221141,0.907712399332511,0.921152869476892
30,100,28,0.48132155632474,0,0.26326684230335,0.33650493898896,0.749060846560847,0.747685185185185,0.796587301587301,0.84187830687831,0.851560846560845,0.86313492063492
30,100,29,0.309500489715965,0.191424049624523,-0.00998279800344034,0.150381751146298,0.762996941896025,0.81205402650357,0.801747083474912,0.804522029674936,0.850492694529393,0.853239324951864
30,100,30,0.825856815603941,0,-0.0268717787307707,0.18082642481439,0.846081952792845,0.84489077847823,0.923709866588477,0.913942237208617,0.929152616918341,0.929629086644184
30,100,31,0.728589915422656,-0.0109785519821155,0.0341960340436648,0.371226074184599,0.790185758513931,0.799628482972137,0.85329721362229,0.827182662538698,0.900216718266253,0.916842105263158
30,100,32,0.275119321922317,-0.00135018482038109,0.194307339587317,0.457285442248342,0.854584527220632,0.852668754581196,0.912557473179182,0.914339974678483,0.9160391817152,0.91110814953022
30,100,33,0.700395123189019,0.047405522649537,-0.00449182298421533,0.120465849811962,0.622481848859802,0.631992023724307,0.684898762654669,0.680028632784539,0.774542386747112,0.766617241026692
30,100,34,1,0.0261293587266538,0.29785372863882,0,0.762612049197414,0.791288826349803,0.825085991244528,0.794624244319367,0.868381279966646,0.709062956014175
30,100,35,0.769475357710652,0,0.216264085259718,0.104357915571784,0.812753930400989,0.831640463993406,0.88210269092622,0.894571041629863,0.912176882765118,0.916710828475536
30,100,36,0.341876258403576,-0.00770179608291466,0.220272904483431,0.310895162434388,0.793426717414363,0.777984026954514,0.864135521307794,0.85310725650465,0.876988831347102,0.878673488488177
30,100,37,0.794501133786848,0.1467396850233,0.418651662679829,0.214547390174406,0.794706746741631,0.843837848198313,0.877906976744188,0.897297469971895,0.906880909787887,0.919435215946844
30,100,38,0.325389891223625,0.28738368791228,-0.0352418539158717,0.260941464298659,0.903949689037408,0.91889445836814,0.925438596491225,0.886057736934931,0.931913116123642,0.944374825953772
30,100,39,0.700403397723919,0,0.347645738717946,0.338392486784867,0.867496099203417,0.875297692370863,0.912088363307874,0.916256056499959,0.932742054693274,0.940872135994087
30,100,40,0.793447293447293,0.0958440160795113,0.318533438421345,0.407501833548703,0.853664527115537,0.854073880010481,0.918784385643177,0.924335210898612,0.929231071522138,0.932145664134137
30,100,41,0.923066039404337,0.0379816178708381,0,0,0.764494120606176,0.772857322517764,0.806121486511979,0.783861535559328,0.883198138715965,0.834559517072249
30,100,42,0.581400629277628,0.287885874649205,0.576979385960225,0.24793369993196,0.915138129819571,0.927229168226397,0.943830950063637,0.947312270719474,0.941491352848692,0.937280077861795
30,100,43,0.236606715521001,0,0.15554584353942,0.0600669951640009,0.806758736137267,0.819679849340867,0.867894259608005,0.864947339052797,0.904233800655646,0.912359628932134
30,100,44,0.896573860529256,0.206497327048999,0.041501976284585,0.419370985234004,0.767691798941798,0.836114117364116,0.845689033189034,0.842352092352092,0.876623376623377,0.901304713804714
30,100,45,0.906916474476331,0,0.168862827777046,0.204805118495789,0.763322145675086,0.77389153859742,0.859064947300242,0.863510569392923,0.893275628569746,0.89925219336984
30,100,46,0.889619255911744,0.106554923675546,0.33166979242824,0.105292302824144,0.705943366870657,0.741300176330257,0.79674048335235,0.79659786329219,0.835546105175813,0.84147132040245
30,100,47,1,0,0.225010789098031,0.133456598540628,0.789363642080111,0.792539143557821,0.843472929635917,0.852732188895176,0.878890775325409,0.849305162547945
30,100,48,0.891207259994998,0.0459163522382541,0.13464726468963,0.315665004369955,0.755895522388059,0.767417910447761,0.827388059701491,0.843582089552238,0.878089552238806,0.895402985074627
30,100,49,0.659628164295397,0.358726705232871,0.527233206537642,0.272666471596372,0.826050336900517,0.90948275862069,0.894470868014268,0.922066983749504,0.938697318007664,0.940150614348
30,100,50,0.590038046703201,0.0422049453440112,0.203996486605182,0.0840880986598041,0.718679265147129,0.731325998841923,0.835421382323524,0.840409011949256,0.865136600515871,0.862557245880927
50,20,1,0.709717258337004,-0.0177038057881904,-0.0177038057881904,0.0472667945359281,0.557432394190825,0.520728863633793,0.557432394190825,0.520728863633793,0.646870719808021,0.653087963958657
50,20,2,0.727328310520295,0,0,0.0612567089103548,0.521332208002931,0.497386223862239,0.521332208002931,0.497386223862239,0.630309335008245,0.620488864463111
50,20,3,0.63450591752324,0,0,-0.0154343689071019,0.551585239085239,0.491255197505197,0.551585239085239,0.491255197505197,0.626798336798339,0.626969854469859
50,20,4,0.553821994530625,-0.00753510674734555,-0.00753510674734555,0.0668036115507971,0.550023509359663,0.517083468022374,0.550023509359663,0.517083468022374,0.597524660338732,0.584704712647057
50,20,5,0.718415520476782,0.00446769497159702,0.00446769497159702,0.0448838210043898,0.536176109960537,0.512173760728674,0.536176109960537,0.512173760728674,0.577256756617516,0.561528237148773
50,20,6,0.618079239112825,0.0114260109779321,0.0114260109779321,0.0363241881298992,0.575930854750617,0.515709473509108,0.575930854750617,0.515709473509108,0.673687931464693,0.658110149990295
50,20,7,0.809897592257862,0.00706247927151321,0.00706247927151321,0.0951624816820518,0.506345544292931,0.478798659490871,0.506345544292931,0.478798659490871,0.617608214745602,0.632067801366921
50,20,8,0.70257450812067,0,0,-0.00222272546984206,0.554115568067891,0.525572928797837,0.554115568067891,0.525572928797837,0.613193312201889,0.597286499843034
50,20,9,0.810692781428146,-0.0461085741004656,-0.0461085741004656,0.185030109269853,0.522483331080777,0.514092557552823,0.522483331080777,0.514092557552823,0.650960715411994,0.637042730999685
50,20,10,0.932062044647861,0.0381181269976753,0.0381181269976753,0.105115670191659,0.51770303760518,0.514181531438871,0.51770303760518,0.514181531438871,0.63347438949132,0.653285922791345
50,20,11,0.69993007647051,-0.0120417350092893,-0.0120417350092893,0.205233215375646,0.518560255896332,0.492749740258678,0.518560255896332,0.492749740258678,0.620507702250547,0.623450755499561
50,20,12,0.930669131764204,0,0,0.0774546877037423,0.58614079474461,0.562219115150305,0.58614079474461,0.562219115150305,0.655414627650721,0.672281589489218
50,20,13,0.798264773692513,0.0251427576880755,0.0251427576880755,0.13200544783466,0.563874311837996,0.547685736668705,0.563874311837996,0.547685736668705,0.675278752562166,0.678012620327743
50,20,14,0.693523645320901,0.0715723551778126,0.0715723551778126,0.142190688953279,0.518624859717022,0.506411063213871,0.518624859717022,0.506411063213871,0.607847456027186,0.594949288358871
50,20,15,0.53914756129946,-0.0187117306114576,-0.0187117306114576,0.346303248223119,0.574642051130268,0.559960289565529,0.574642051130268,0.559960289565529,0.693273891005959,0.69242911934096
50,20,16,0.786568013659647,-0.0224590059337714,-0.0224590059337714,0.0440722180270474,0.544134292086954,0.491117103321238,0.544134292086954,0.491117103321238,0.62313991810646,0.608977773339104
50,20,17,0.751618074589701,0,0,0.0731255151469453,0.549153279031583,0.50128778854512,0.549153279031583,0.50128778854512,0.667181782084721,0.649541761909366
50,20,18,0.750830564784053,0,0,0.177736733679051,0.549149388623073,0.480358851674641,0.549149388623073,0.480358851674641,0.677485380116959,0.679518872939927
50,20,19,0.685218242306778,0,0,0.0797246651342201,0.560969709842236,0.54480394586239,0.560969709842236,0.54480394586239,0.601980011091839,0.611874166637168
50,20,20,0.873907792853591,-0.047609813821787,-0.047609813821787,0.018275899134235,0.51105108278746,0.512918743110156,0.51105108278746,0.512918743110156,0.568830115794938,0.577195867459891
50,20,21,0.862901860402384,0,0,0.136384028712427,0.57078617228882,0.503852801784221,0.57078617228882,0.503852801784221,0.665971563981044,0.651650404237527
